"","1","0.238956042876461","0.22174585355627","0.14432858329384","0.141948655486441","0.127718078791379","0.123707828887129","0.11299787531988","0.112761236385713","0.10388607829646","0.0945643324294001","0.0923824901950885","0.0781481485318634","0.0769593871616055","0.0686300756699156","0.0648354898508692","0.060048398883318","0.0563947532357813","0.0484876397976281","0.0466090117299669","0.0405083704371728","0.0401070081305819","0.0399891428969892","0.0375101639063637","0.0340762850743734","0.0288485806993513","0.0279129121776691","0.026446723237542","0.025360210263757","0.0250492218772359","0.0248629113438137","0.0244111899650286","0.0233469627004068","0.0232644607811605","0.0212905678636851","0.0180168993206774","0.0145633859835985","0.00954308634746248","0.00893034016159214","0.00879778607427199","0.00873847695378777","0.00846391855839212","0.00504902439818887","0.00371809547265011","0.00344828561705321","0.00278277039797563","0.00252106892238705","0.00234658938027399","0.00199894333711504","0.000988185698901452","0.00081129797604169","0.000796136098093313","0.00071083518931599","0.000423097820150482","0.000332994797520099","0.000186830077811379","7.75666538280481e-05","5.73981183399466e-05","4.02077537195694e-05","2.5877532573483e-05","2.45994776117054e-05","2.3618792910428e-05","2.12815580532673e-05","1.74781022314115e-05","1.62424216922374e-05","1.57374985246095e-05","1.53089165867894e-05","1.49807457968447e-05","1.14838659603165e-05","9.17102339059759e-06","8.30738418612157e-06","7.757341227901e-06","5.98669387590336e-06","4.96869449794039e-06","3.12306760192131e-06","2.87173850345289e-06","2.0802207280667e-06","2.02796597527358e-06","1.56307929682194e-06"
"37025",13,13,12,12,11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,2,2,2,2,9,8,7,6,5,4,3,2,1
"45017",14,14,13,13,12,12,12,11,11,53,52,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,31,30,29,28,27,26,26,26,32,31,30,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45019",15,15,14,26,25,24,24,23,23,22,21,21,21,21,20,19,18,18,18,18,18,17,16,15,15,15,14,14,14,14,13,12,12,12,12,12,11,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13051",16,16,15,14,13,13,13,12,12,11,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,21,20,20,20,20,20,19,19,19,18,18,24,24,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45021",17,17,16,15,14,14,14,13,13,12,11,11,11,11,10,10,10,10,10,10,10,10,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45023",18,18,17,16,15,15,15,14,14,13,12,12,12,12,11,11,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45025",19,19,18,17,16,16,16,15,15,14,13,13,13,13,12,12,11,11,11,11,11,11,10,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45027",20,20,19,18,17,17,17,16,16,15,14,14,14,14,13,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37045",21,21,20,19,18,18,18,17,17,16,15,15,15,15,14,13,12,12,12,12,12,12,11,10,10,10,9,9,9,9,9,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45029",22,22,21,20,19,19,19,18,18,17,16,16,16,16,15,14,13,13,13,13,13,13,12,11,11,11,10,10,10,10,13,12,12,12,12,12,11,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13073",23,23,22,21,20,20,20,19,19,18,17,17,17,17,16,15,14,14,14,14,14,14,13,12,12,12,11,11,11,11,10,9,9,9,9,9,8,7,7,7,7,7,21,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37047",24,24,23,22,21,21,21,20,20,19,18,18,18,18,17,16,15,15,15,15,15,15,14,13,13,13,12,12,12,12,11,10,10,10,10,10,9,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,12,11,10,9,8,7,6,5,4,3,2,1
"45031",25,25,24,23,22,29,29,28,28,27,26,26,26,26,25,24,23,22,21,21,21,20,19,18,18,18,17,17,17,17,16,15,25,25,25,24,23,22,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45033",26,26,25,24,23,22,22,21,21,20,19,19,19,19,18,17,16,16,16,16,16,34,33,32,31,30,29,29,28,28,27,26,25,25,25,24,23,22,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11001",27,27,26,25,24,23,23,22,22,21,20,20,20,20,19,18,17,17,17,17,17,16,15,14,14,14,13,13,13,13,12,11,11,11,11,11,10,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,5,5,5,5,5,5,5,5,4,3,3,3,2,2,1,1,1,1,1,1,1
"45035",28,28,27,26,25,24,24,23,23,22,21,21,21,21,20,19,18,18,18,18,18,17,16,15,15,15,14,14,14,14,13,12,12,12,12,12,11,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45037",29,29,28,27,26,25,25,24,24,23,22,22,22,22,21,20,19,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,27,26,26,25,25,24,24,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13103",30,30,29,28,27,26,26,25,25,24,23,23,23,23,22,21,20,19,19,19,19,18,17,16,16,16,15,15,15,15,14,13,13,13,13,13,12,11,11,11,11,11,10,10,10,10,10,10,10,10,9,9,8,8,8,8,7,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13105",31,31,30,29,28,27,27,26,26,25,24,24,24,24,23,22,21,20,20,20,20,19,18,17,17,17,16,16,16,16,15,14,14,14,14,14,13,12,12,12,12,12,11,11,11,11,11,11,11,11,10,10,9,9,9,9,8,7,6,6,6,6,6,6,6,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45039",32,32,31,30,29,28,28,27,27,26,25,25,25,25,24,23,22,21,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,39,38,37,36,35,34,33,33,32,31,30,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45041",33,33,32,31,30,29,29,28,28,27,26,26,26,26,25,24,23,22,21,21,21,20,19,18,18,18,17,17,17,17,16,15,25,25,25,24,23,22,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13119",34,34,33,32,31,30,30,29,29,28,27,27,27,27,26,25,24,23,22,22,22,21,20,19,19,19,18,18,18,18,17,16,15,15,15,15,14,13,13,13,13,13,12,12,12,12,12,12,12,12,11,11,10,10,10,10,9,8,7,7,7,7,7,7,7,6,5,4,4,4,3,8,7,6,5,4,3,2,1
"13121",35,35,34,33,32,31,31,30,30,29,28,28,28,28,27,26,25,24,23,23,23,22,21,20,20,20,19,19,19,19,18,17,16,16,16,16,15,14,14,14,14,14,13,13,13,13,13,13,13,13,12,12,11,11,11,11,10,9,8,8,8,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37071",36,36,35,34,33,32,32,31,31,30,29,29,29,29,28,27,26,25,24,24,24,23,22,21,21,21,20,20,20,20,19,18,17,17,17,17,16,15,15,15,15,15,14,14,14,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45043",37,37,36,35,34,33,33,32,32,31,30,30,30,34,33,32,31,30,29,29,28,27,26,25,25,24,23,23,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45045",38,38,37,36,35,34,34,33,55,54,53,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,32,31,30,29,28,27,38,37,36,35,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45047",39,39,38,37,36,35,35,34,33,32,31,31,31,30,29,28,27,26,25,25,25,24,23,22,22,32,31,31,30,30,29,28,27,27,26,25,24,23,22,22,22,22,21,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45049",40,40,39,38,37,36,36,35,34,33,32,32,32,31,30,29,28,27,26,26,31,30,29,28,28,27,26,26,25,25,24,23,22,22,22,22,21,20,20,20,20,20,19,19,19,18,18,24,24,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13147",41,41,40,39,38,37,37,36,35,34,33,33,33,32,31,30,29,28,27,27,26,25,24,23,23,22,21,21,21,21,20,19,18,18,18,18,17,16,16,16,16,16,15,15,15,14,14,14,14,14,13,13,12,12,12,12,11,10,9,9,9,8,8,8,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37089",42,42,41,40,39,38,38,37,36,35,34,34,34,33,32,31,30,29,28,28,27,26,25,24,24,23,22,22,22,22,21,20,19,19,19,19,18,17,17,17,17,17,16,16,16,15,15,15,15,15,14,14,13,13,13,13,12,11,10,10,10,9,9,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45051",43,43,42,41,40,39,39,38,37,36,35,35,35,34,33,32,31,30,29,29,28,27,26,25,25,24,23,23,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37097",44,44,43,42,41,40,40,39,38,37,36,36,36,35,34,33,32,31,30,30,29,28,27,26,26,25,24,24,23,23,22,21,20,20,20,20,19,18,18,18,18,18,17,17,17,16,16,16,16,16,15,15,14,14,14,14,13,12,11,11,11,10,10,9,8,7,6,5,5,5,4,3,2,6,5,4,3,2,1
"37099",45,45,44,43,42,41,41,40,39,38,37,37,37,36,35,34,33,32,31,31,30,29,28,27,27,26,25,25,24,24,23,22,21,21,21,21,20,19,19,19,19,19,18,18,18,17,17,17,17,17,16,16,15,15,15,15,14,13,12,12,12,11,11,10,9,8,7,6,6,10,9,8,7,6,5,4,3,2,1
"45053",46,46,45,44,43,42,42,41,40,39,38,38,38,37,36,35,34,33,32,32,31,30,29,28,28,27,26,26,25,25,24,23,22,22,22,22,21,20,20,20,20,20,19,19,19,18,18,24,24,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13163",47,47,46,45,44,43,43,42,41,40,39,39,39,38,37,36,35,34,33,33,32,31,30,29,29,28,27,27,26,26,25,24,23,23,23,23,22,21,21,21,21,21,20,20,20,19,19,18,18,18,17,17,16,16,16,16,15,14,13,13,13,12,12,11,10,9,8,7,7,6,5,4,3,2,5,4,3,2,1
"45055",48,48,47,46,45,44,44,43,42,41,40,40,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,39,38,37,36,35,34,33,33,32,31,30,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45057",49,49,48,47,46,45,45,44,43,42,41,41,40,39,38,37,36,35,34,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45059",50,50,49,48,47,46,46,45,44,43,42,42,41,40,39,38,37,36,35,34,33,32,31,30,40,39,38,37,36,35,34,33,32,32,31,30,29,28,27,38,37,36,35,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45061",51,51,50,49,48,47,47,46,45,44,43,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,27,26,25,24,24,24,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45063",52,65,64,63,62,61,60,59,58,57,56,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,39,38,37,36,35,34,33,33,32,31,30,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45067",53,52,51,50,49,48,48,47,46,45,44,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,25,25,24,23,22,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45069",54,53,52,51,50,49,49,48,47,46,45,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,30,29,29,28,27,26,26,39,38,37,36,35,34,36,35,34,33,32,31,30,29,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45065",55,54,53,52,51,50,50,49,48,47,46,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,31,30,30,29,28,27,27,26,25,24,23,22,22,22,22,21,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13189",56,55,54,53,52,51,51,50,49,48,47,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,32,31,31,30,29,28,28,27,26,25,24,23,23,23,23,22,21,21,20,20,19,19,19,18,18,17,17,17,17,16,15,14,14,14,13,13,12,11,10,9,8,8,7,6,5,4,3,2,2,2,2,1
"37119",57,56,55,54,53,52,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37129",58,57,56,55,54,53,52,51,50,49,48,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,33,32,32,31,30,29,29,28,27,26,25,24,24,24,24,23,22,22,21,21,20,20,20,19,19,18,18,18,18,17,16,15,15,15,14,14,13,12,11,10,9,9,8,7,6,5,4,3,4,3,2,1
"36061",59,58,57,56,55,54,53,52,51,50,49,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,34,33,33,32,31,30,30,29,28,27,26,25,25,25,25,24,23,23,22,22,21,21,21,20,20,19,19,19,19,18,17,16,16,16,15,15,14,13,12,11,10,10,9,8,7,6,5,4,3,3,2,1
"45071",60,59,58,57,56,55,54,53,52,51,50,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,40,39,38,37,36,35,39,38,37,36,35,34,33,33,32,31,30,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45073",61,60,59,58,57,56,55,54,53,52,51,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,35,34,33,32,32,31,30,29,28,27,38,37,36,35,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45075",62,61,60,59,58,57,56,55,54,53,52,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,31,30,29,28,27,26,26,26,32,31,30,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45077",63,62,61,60,59,58,57,56,55,54,53,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,32,31,30,29,28,27,38,37,36,35,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37149",64,63,62,61,60,59,58,57,56,55,54,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,33,32,31,30,29,28,27,27,26,25,24,24,23,23,22,22,22,21,21,20,20,20,20,19,18,17,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13241",65,64,63,62,61,60,59,58,57,56,55,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,34,33,32,31,30,29,28,28,27,26,25,25,24,24,23,23,23,22,22,21,21,21,21,20,19,18,17,17,16,16,15,14,13,12,11,11,10,9,8,7,6,5,4,3,2,1
"45079",66,65,64,63,62,61,60,59,58,57,56,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,39,38,37,36,35,34,33,33,32,31,30,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13245",67,66,65,64,63,62,61,60,59,58,57,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,27,26,26,25,25,24,24,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37153",68,67,66,65,64,63,62,61,60,59,58,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,30,29,28,27,27,26,30,29,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37155",69,68,67,66,65,64,63,62,61,60,59,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,31,30,29,28,28,27,26,25,25,24,23,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37161",70,69,68,67,66,65,64,63,62,61,60,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,32,31,30,29,29,28,27,26,26,25,24,23,22,22,22,22,21,20,19,18,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45081",71,70,69,68,67,66,65,64,63,62,61,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,33,32,31,30,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37165",72,71,70,69,68,67,66,65,64,63,62,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,36,35,34,33,32,31,30,29,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45083",73,72,71,70,69,68,67,66,65,64,63,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13257",74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,27,26,25,24,23,23,23,23,22,21,20,19,18,17,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45085",75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37179",76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45087",77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,25,24,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
