"","1","0.234458756289864","0.154855111069931","0.113818886734976","0.112127900860496","0.104959584346689","0.0969714440202282","0.0935227530774872","0.0921740031121049","0.0915860221815114","0.0617351286725133","0.0597683090559695","0.054169231118335","0.0531140628744888","0.0482114431245368","0.0481567060333197","0.0446440501864282","0.0445081756472136","0.0262100980923385","0.0170094329991949","0.0164733911677228","0.0155158525160411","0.0103082591720517","0.00849447087580133","0.00734526122561483","0.00601249180415964","0.00522625607809363","0.00398819488083501","0.00182351677327342","0.00136912738742634","0.00124855587793527","0.00099137676128733","0.000963551184503439","0.000682010210482318","0.000583350541928746","0.000563741993913251","0.000534935882494648","0.000431449409167794","0.000271883427749558","0.000218341647719991","0.000217613356178972","0.000177836716538247","0.000141502523739129","0.000106783085765976","8.39186537626807e-05","8.06720521330496e-05","7.10287177984649e-05","6.59383578253047e-05","5.61550454436058e-05","5.3001220389455e-05","4.86253475944111e-05","3.76237211155666e-05","2.83705944367752e-05","1.67681072870227e-05","1.24953226802929e-05","1.15519971292674e-05","1.09441652797038e-05","1.01812132750046e-05","9.14900235746555e-06","6.65820030298385e-06","4.78036686843112e-06","4.55898492532716e-06","3.82854743634083e-06","2.74813491482156e-06","2.62489604875486e-06","2.4660025061232e-06","2.09796665072212e-06","1.91903559309123e-06"
"24013",16,15,15,15,15,14,14,14,13,12,12,11,10,10,10,10,24,24,24,39,39,39,38,37,36,35,38,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24015",17,16,16,47,46,45,44,44,43,42,42,41,40,39,38,37,36,36,35,34,34,34,33,32,36,35,38,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24017",18,17,17,16,16,15,48,48,47,46,46,45,44,43,42,41,40,44,43,42,42,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42029",19,18,18,17,17,16,15,15,14,13,13,12,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,8,8,7,7,7,7,7,7,7,7,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42041",20,19,19,18,18,17,16,16,15,14,14,13,12,12,12,12,11,11,11,11,11,11,11,11,11,10,10,10,9,9,8,8,8,8,8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,8,7,6,5,4,3,2,1
"42045",21,20,20,19,19,18,17,17,16,15,15,14,13,13,13,13,12,12,12,12,12,12,12,12,12,11,11,11,10,10,9,9,9,9,9,9,9,9,8,8,7,7,7,7,7,6,6,6,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11001",22,21,52,51,50,49,48,48,47,46,46,45,44,43,42,41,40,44,43,42,42,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24019",23,22,21,20,20,19,18,18,17,16,16,15,14,51,50,49,48,47,46,45,44,43,42,41,40,39,38,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51600",24,23,22,21,21,20,19,19,18,17,17,16,15,14,14,14,13,13,13,13,13,13,13,13,13,12,12,12,11,11,10,10,10,10,10,10,10,10,9,9,8,8,8,8,8,7,7,7,6,6,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51059",25,24,23,22,22,21,20,20,19,18,18,17,16,15,15,15,14,14,14,14,14,14,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51610",26,25,24,23,23,22,21,21,20,19,19,18,17,16,16,16,15,15,15,15,15,15,14,14,14,13,13,13,12,12,11,11,11,11,11,11,11,11,10,10,9,9,9,9,9,8,8,8,7,7,6,6,6,6,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42051",27,26,25,24,24,23,22,22,21,20,20,19,18,17,17,17,16,16,16,16,16,16,15,15,15,14,14,14,13,13,12,12,12,12,12,12,12,12,11,25,24,24,23,22,21,20,19,18,17,16,15,14,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42055",28,27,26,25,25,24,23,23,22,21,21,20,19,18,18,18,17,17,17,17,17,17,16,16,16,15,15,15,14,14,13,13,13,13,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24021",29,28,27,26,43,42,41,41,40,39,39,38,37,36,35,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42057",30,29,28,27,26,25,24,24,23,22,22,21,20,19,19,19,18,18,18,18,18,18,17,17,17,16,16,16,15,15,14,14,14,14,13,13,13,13,12,11,10,10,10,10,10,9,9,9,8,8,7,7,7,7,6,6,6,6,6,5,5,7,6,5,4,3,2,1
"24023",31,30,29,28,27,26,25,25,24,23,23,22,21,20,20,20,19,19,19,19,19,19,18,28,28,27,27,27,26,26,25,24,31,30,29,28,27,27,26,25,24,24,23,22,21,20,19,18,17,16,15,14,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34015",32,31,30,29,28,27,26,26,25,24,24,23,22,21,21,21,20,20,20,20,20,20,19,18,18,17,17,17,16,16,15,15,15,15,14,14,14,14,13,12,11,11,11,11,11,10,10,10,9,9,8,8,8,8,7,7,7,7,7,6,6,5,4,3,3,2,2,1
"54023",33,32,31,30,29,28,27,27,26,25,25,24,23,22,22,22,21,21,21,21,21,21,20,19,19,18,18,18,17,17,16,16,16,16,15,28,27,27,26,25,24,24,23,22,21,20,19,18,17,16,15,14,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54027",34,33,32,31,30,29,28,28,27,26,26,25,24,23,23,23,22,22,22,22,22,22,21,20,20,19,19,19,18,18,17,17,17,17,16,15,15,15,14,13,12,12,23,22,21,20,19,18,17,16,15,14,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54031",35,34,33,32,31,30,29,29,28,27,27,26,25,24,24,24,23,23,23,23,23,23,22,21,21,20,20,20,19,19,18,18,18,18,17,16,16,16,15,14,13,13,12,12,12,11,19,18,17,16,15,14,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24025",36,35,34,33,32,31,30,30,29,28,28,27,26,25,25,25,24,24,24,39,39,39,38,37,36,35,38,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24027",37,36,35,34,33,32,31,31,30,29,29,28,27,26,25,25,24,24,24,39,39,39,38,37,36,35,38,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54037",38,37,36,35,34,33,32,32,31,30,30,29,28,27,26,26,25,25,25,24,24,24,23,22,22,21,21,21,20,20,19,19,19,19,18,17,17,17,16,15,14,14,13,13,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"10001",39,38,37,36,35,34,33,33,32,31,31,30,29,28,27,27,26,26,26,25,25,25,24,23,23,22,22,22,21,21,20,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24029",40,39,38,37,36,35,34,34,33,32,32,31,30,29,28,28,27,27,40,39,39,39,38,37,36,35,38,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51099",41,40,39,38,37,36,35,35,34,33,33,32,31,30,29,29,28,28,27,26,26,26,25,24,24,23,23,23,22,22,21,20,20,20,19,18,18,18,17,16,15,15,14,14,13,12,11,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42071",42,41,40,39,38,37,36,36,35,34,34,33,32,31,30,30,29,29,28,27,27,27,26,25,25,24,24,24,23,23,22,21,21,21,20,19,19,19,18,17,16,16,15,15,14,13,12,11,10,10,9,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51107",43,42,41,40,39,38,37,37,36,35,35,34,33,32,31,31,30,30,29,28,28,28,27,26,26,25,25,25,24,24,23,22,22,22,21,20,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51683",44,43,42,41,40,39,38,38,37,36,36,35,34,33,32,32,31,31,30,29,29,29,28,27,27,26,26,26,25,25,24,23,23,23,22,21,20,20,19,18,17,17,16,16,15,14,13,12,11,11,10,9,9,9,8,8,12,11,10,9,8,7,6,5,4,3,2,1
"54057",45,44,43,42,41,40,39,39,38,37,37,36,35,34,33,33,32,32,31,30,30,30,29,28,28,27,27,27,26,26,25,24,31,30,29,28,27,27,26,25,24,24,23,22,21,20,19,18,17,16,15,14,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54061",46,45,44,43,42,41,40,40,39,38,38,37,36,35,34,34,33,33,32,31,31,31,30,29,29,28,28,28,27,26,25,24,31,30,29,28,27,27,26,25,24,24,23,22,21,20,19,18,17,16,15,14,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24031",47,46,45,44,43,42,41,41,40,39,39,38,37,36,35,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42091",48,47,46,45,44,43,42,42,41,40,40,39,38,37,36,35,34,34,33,32,32,32,31,30,30,29,29,29,28,27,26,25,24,24,23,22,21,21,20,19,18,18,17,17,16,15,14,13,12,12,11,10,10,10,9,9,8,11,10,9,8,7,6,5,4,3,2,1
"54065",49,48,47,46,45,44,43,43,42,41,41,40,39,38,37,36,35,35,34,33,33,33,32,31,31,30,30,30,29,28,27,26,25,25,24,23,22,22,21,20,19,19,18,18,17,16,15,14,13,13,12,11,11,11,10,13,12,11,10,9,8,7,6,5,4,3,2,1
"10003",50,49,48,47,46,45,44,44,43,42,42,41,40,39,38,37,36,36,35,34,34,34,33,32,36,35,38,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"36061",51,50,49,48,47,46,45,45,44,43,43,42,41,40,39,38,37,37,36,35,35,35,34,33,32,31,31,31,30,29,28,27,26,26,25,24,23,23,22,21,20,20,19,19,18,17,16,15,14,14,13,12,12,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42101",52,51,50,49,48,47,46,46,45,44,44,43,42,41,40,39,38,38,37,36,36,36,35,34,33,32,32,32,31,30,29,28,27,27,26,25,24,24,23,22,21,21,20,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"54077",53,52,51,50,49,48,47,47,46,45,45,44,43,42,41,40,39,39,38,37,37,37,36,35,34,33,33,33,32,31,30,29,28,30,29,28,27,27,26,25,24,24,23,22,21,20,19,18,17,16,15,14,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24033",54,53,52,51,50,49,48,48,47,46,46,45,44,43,42,41,40,44,43,42,42,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51153",55,54,53,52,51,50,49,49,48,47,47,46,45,44,43,42,41,40,39,38,38,38,37,36,35,34,34,34,33,32,31,30,29,28,27,26,25,25,24,23,22,22,21,20,19,18,17,16,15,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24035",56,55,54,53,52,51,50,50,49,48,48,47,46,45,44,43,42,41,40,39,39,39,38,37,36,35,38,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"34033",57,56,55,54,53,52,51,51,50,49,49,48,47,46,45,44,43,42,41,40,40,40,39,38,37,36,35,35,34,33,32,31,30,29,28,27,26,26,25,24,23,23,22,21,20,19,18,17,16,15,14,13,13,12,11,10,9,8,8,7,8,7,6,5,4,3,2,1
"24039",58,57,56,55,54,53,52,58,57,56,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42111",59,58,57,56,55,54,53,52,51,50,50,49,48,47,46,45,44,43,42,41,41,41,40,39,38,37,36,36,35,34,33,32,31,30,29,28,27,27,26,25,24,24,23,22,21,20,19,18,17,16,15,14,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24037",60,59,58,57,56,55,54,53,52,51,51,50,49,48,47,46,45,44,43,42,42,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51179",61,60,59,58,57,56,55,54,53,52,52,51,50,49,48,47,46,45,44,43,43,42,41,40,39,38,37,37,36,35,34,33,32,31,30,29,28,28,27,26,25,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,9,8,7,6,5,4,4,3,2,1
"10005",62,61,60,59,58,57,56,55,54,53,53,52,51,50,49,48,47,46,45,44,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24041",63,62,61,60,59,58,57,56,55,54,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24043",64,63,62,61,60,59,58,57,56,55,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"24045",65,64,63,62,61,60,59,58,57,56,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"51840",66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,10,9,8,7,6,5,4,3,2,1
"24047",67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"42133",68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
