"","1","0.196843762586504","0.195655718808162","0.175661512780545","0.138839813929364","0.132986237236146","0.131658039739522","0.123707828887129","0.107569779123775","0.107207707985918","0.107058981413138","0.0982537067545305","0.0956310022994725","0.0903283726390663","0.0896197948098974","0.0871857418263367","0.0790910937015701","0.0769028006589786","0.0734591194968554","0.0724051557689297","0.06516174074936","0.0631166202883886","0.0589447779186628","0.057074587139314","0.0562180092076292","0.0548601232811759","0.0528478018480023","0.0528386512963764","0.0506825210621734","0.0439414703151938","0.0437662573347045","0.0434102708450616","0.0433890354734682","0.0407415884641794","0.0398539545407796","0.0393922667983616","0.0375101639063637","0.0338189386056191","0.0328026704326614","0.0320628781735388","0.0297049683173911","0.0255463059313215","0.0229388616949803","0.0212905678636851","0.0202536895586355","0.0165972944849116","0.015339728570797","0.0151470731945666","0.0141461473851731","0.0135849056603774","0.0134474956289211","0.011219537650681","0.0104966095022404","0.00959488272921109","0.00743096118618878","0.00658099931382946","0.00434373261437069","0.00327169274537696","0.00233204971573502","0.00131945659930257","0.00116775176130028","0.00102293740409962","0.000943217560185821","0.000780902885301523","0.000740847819016299","0.000708187433607428","0.000640153073965819","0.000632800613951234","0.000604924082027706","0.000578945242551129","0.000490991847765987","0.000390451442650761","0.000362714698349648","0.000231107002542177","0.000219402736993739","0.000215380387758967","0.000156153380096066","0.000104787558634803","0.000104787558634803"
"45017",14,14,13,13,13,12,12,12,12,11,11,51,50,50,49,48,47,50,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,35,34,33,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45019",15,27,26,26,26,25,25,25,24,23,23,22,22,22,21,20,19,19,19,19,19,18,18,18,17,17,17,17,17,16,16,15,15,15,14,14,13,13,13,12,11,11,10,10,10,10,10,9,9,9,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13051",16,15,14,14,14,13,13,13,13,12,12,11,11,11,11,10,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,7,7,7,7,7,7,7,7,7,21,21,20,20,20,20,26,25,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45021",17,16,15,15,15,14,14,14,14,13,13,12,12,12,12,11,10,10,10,10,10,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45023",18,17,16,16,16,15,15,15,15,14,14,13,13,13,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45025",19,18,17,17,17,16,16,16,16,15,15,14,14,14,13,12,11,11,11,11,11,10,10,10,10,10,10,10,10,9,9,8,8,8,8,8,40,39,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45027",20,19,18,18,18,17,17,17,17,16,16,15,15,15,14,13,12,12,12,12,12,11,11,11,51,50,49,48,47,46,45,44,43,42,41,40,39,38,38,37,36,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37045",21,20,19,19,19,18,18,18,18,17,17,16,16,16,15,14,13,13,13,13,13,12,12,12,11,11,11,11,11,10,10,9,9,9,9,9,8,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45029",22,21,20,20,20,19,19,19,19,18,18,17,17,17,16,15,14,14,14,14,14,13,13,13,12,12,12,12,12,11,11,10,10,10,14,14,13,13,13,12,11,11,10,10,10,10,10,9,9,9,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13073",23,22,21,21,21,20,20,20,20,19,19,18,18,18,17,16,15,15,15,15,15,14,14,14,13,13,13,13,13,12,12,11,11,11,10,10,9,9,9,9,8,8,7,7,7,7,7,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37047",24,23,22,22,22,21,21,21,21,20,20,19,19,19,18,17,16,16,16,16,16,15,15,15,14,14,14,14,14,13,13,12,12,12,11,11,10,10,10,10,9,9,8,8,8,8,8,7,7,7,7,7,7,6,6,6,5,5,4,4,4,4,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45031",25,24,23,23,23,22,22,22,28,27,27,26,26,26,25,24,23,23,23,23,23,22,21,34,33,32,32,31,31,30,29,28,28,28,27,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45033",26,25,24,24,24,23,23,23,22,21,21,20,20,20,19,18,17,17,17,17,17,16,16,16,15,15,15,15,15,14,14,13,13,13,12,12,11,11,11,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"11001",27,26,25,25,25,24,24,24,23,22,22,21,21,21,20,19,18,18,18,18,18,17,17,17,16,16,16,16,16,15,15,14,14,14,13,13,12,12,12,11,10,10,9,9,9,9,9,8,8,8,8,8,8,7,7,7,6,6,5,5,5,5,4,4,4,4,4,4,3,3,2,2,2,2,1,1,1,2,1
"45035",28,27,26,26,26,25,25,25,24,23,23,22,22,22,21,20,19,19,19,19,19,18,18,18,17,17,17,17,17,16,16,15,15,15,14,14,13,13,13,12,11,11,10,10,10,10,10,9,9,9,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45037",29,28,27,27,27,26,26,26,25,24,24,23,23,23,22,21,20,20,20,20,20,19,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,31,30,29,29,28,27,27,27,26,25,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13103",30,29,28,28,28,27,27,27,26,25,25,24,24,24,23,22,21,21,21,21,21,20,19,19,18,18,18,18,18,17,17,16,16,16,15,15,14,14,14,13,12,12,11,11,11,11,11,10,10,10,9,9,9,8,8,8,7,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13105",31,30,29,29,29,28,28,28,27,26,26,25,25,25,24,23,22,22,22,22,22,21,20,20,19,19,19,19,19,18,18,17,17,17,16,16,15,15,15,14,13,13,12,12,12,12,12,11,11,11,10,10,10,9,9,9,8,7,6,6,6,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45039",32,31,30,30,30,29,60,59,58,57,56,55,54,54,53,52,51,50,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,35,34,33,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45041",33,32,31,31,31,30,29,29,28,27,27,26,26,26,25,24,23,23,23,23,23,22,21,34,33,32,32,31,31,30,29,28,28,28,27,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13119",34,33,32,32,32,31,30,30,29,28,28,27,27,27,26,25,24,24,24,24,24,23,22,21,20,20,20,20,20,19,19,18,18,18,17,17,16,16,16,15,14,14,13,13,13,13,13,12,12,12,11,11,11,10,10,10,9,8,7,7,7,6,5,5,5,5,5,5,4,4,3,8,7,6,5,4,3,2,1
"13121",35,34,33,33,33,32,31,31,30,29,29,28,28,28,27,26,25,25,25,25,25,24,23,22,21,21,21,21,21,20,20,19,19,19,18,18,17,17,17,16,15,15,14,14,14,14,14,13,13,13,12,12,12,11,11,11,10,9,8,8,8,7,6,6,6,6,6,6,5,10,9,8,7,6,5,4,3,2,1
"37071",36,35,34,34,34,33,32,32,31,30,30,29,29,29,28,27,26,26,26,26,26,25,24,23,22,22,22,22,22,21,21,20,20,20,19,19,18,18,18,17,16,16,15,15,15,15,15,14,14,14,13,13,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45043",37,36,35,35,35,34,33,33,32,31,31,30,30,30,29,28,27,27,27,27,31,30,29,28,27,26,26,25,25,24,29,28,28,28,27,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45045",38,37,36,36,36,35,34,34,33,32,53,52,51,51,50,49,48,47,47,46,45,44,43,42,41,40,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45047",39,38,37,37,37,36,35,35,34,33,32,31,31,31,30,29,28,28,28,28,27,26,25,24,23,23,23,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45049",40,39,38,38,38,37,36,36,35,34,33,32,32,32,31,30,29,29,29,29,28,27,26,25,24,29,29,28,28,27,26,25,25,25,24,24,23,23,23,22,21,21,20,20,20,20,26,25,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13147",41,40,39,39,39,38,37,37,36,35,34,33,33,33,32,31,30,30,30,30,29,28,27,26,25,24,24,23,23,22,22,21,21,21,20,20,19,19,19,18,17,17,16,16,16,16,16,15,15,15,14,14,13,12,12,12,11,10,9,9,9,8,7,7,7,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37089",42,41,40,40,40,39,38,38,37,36,35,34,34,34,33,32,31,31,31,31,30,29,28,27,26,25,25,24,24,23,23,22,22,22,21,21,20,20,20,19,18,18,17,17,17,17,17,16,16,16,15,15,14,13,13,13,12,11,10,10,10,9,8,8,8,7,13,12,11,10,9,8,7,6,5,4,3,2,1
"45051",43,42,41,41,41,40,39,39,38,37,36,35,35,35,34,33,32,32,32,32,31,30,29,28,27,26,26,25,25,24,29,28,28,28,27,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37097",44,43,42,42,42,41,40,40,39,38,37,36,36,36,35,34,33,33,33,33,32,31,30,29,28,27,27,26,26,25,24,23,23,23,22,22,21,21,21,20,19,19,18,18,18,18,18,17,17,17,16,16,15,14,14,14,13,12,11,11,11,10,9,9,9,8,7,7,6,5,4,3,7,6,5,4,3,2,1
"37099",45,44,43,43,43,42,41,41,40,39,38,37,37,37,36,35,34,34,34,34,33,32,31,30,29,28,28,27,27,26,25,24,24,24,23,23,22,22,22,21,20,20,19,19,19,19,19,18,18,18,17,17,16,15,15,15,14,13,12,12,12,11,10,10,10,9,8,12,11,10,9,8,7,6,5,4,3,2,1
"45053",46,45,44,44,44,43,42,42,41,40,39,38,38,38,37,36,35,35,35,35,34,33,32,31,30,29,29,28,28,27,26,25,25,25,24,24,23,23,23,22,21,21,20,20,20,20,26,25,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13163",47,46,45,45,45,44,43,43,42,41,40,39,39,39,38,37,36,36,36,36,35,34,33,32,31,30,30,29,29,28,27,26,26,26,25,25,24,24,24,23,22,22,21,21,21,21,20,19,19,19,18,18,17,16,16,16,15,14,13,13,13,12,11,11,11,10,9,8,7,6,5,4,3,6,5,4,3,2,1
"45055",48,47,46,46,62,61,60,59,58,57,56,55,54,54,53,52,51,50,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,35,34,33,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45057",49,48,47,47,46,45,44,44,43,42,41,40,40,40,39,38,37,37,37,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45059",50,49,48,48,47,46,45,45,44,43,42,41,51,51,50,49,48,47,47,46,45,44,43,42,41,40,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45061",51,50,49,49,48,47,46,46,45,44,43,42,41,41,40,39,38,38,38,37,36,35,34,33,32,31,31,30,30,29,28,27,27,27,26,26,25,38,38,37,36,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45063",52,51,50,63,62,61,60,59,58,57,56,55,54,54,53,52,51,50,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,35,34,33,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45067",53,52,51,50,49,48,47,47,46,45,44,43,42,42,41,40,39,39,39,38,37,36,35,34,33,32,32,31,31,30,29,28,28,28,27,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45069",54,53,52,51,50,49,48,48,47,46,45,44,43,43,42,41,40,40,40,39,38,37,36,35,34,33,33,32,32,31,30,29,29,29,28,27,26,25,25,24,23,23,22,31,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45065",55,54,53,52,51,50,49,49,48,47,46,45,44,44,43,42,41,41,41,40,39,38,37,36,35,34,34,33,33,32,31,30,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13189",56,55,54,53,52,51,50,50,49,48,47,46,45,45,44,43,42,42,42,41,40,39,38,37,36,35,35,34,34,33,32,31,30,30,29,28,27,26,26,25,24,24,23,22,22,22,21,20,20,20,19,19,18,17,17,17,16,15,14,14,14,13,12,12,12,11,10,9,8,7,6,5,4,3,2,2,3,2,1
"37119",57,56,55,54,53,52,51,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37129",58,57,56,55,54,53,52,51,50,49,48,47,46,46,45,44,43,43,43,42,41,40,39,38,37,36,36,35,35,34,33,32,31,31,30,29,28,27,27,26,25,25,24,23,23,23,22,21,21,21,20,20,19,18,18,18,17,16,15,15,15,14,13,13,13,12,11,10,9,8,7,6,5,4,3,4,3,2,1
"36061",59,58,57,56,55,54,53,52,51,50,49,48,47,47,46,45,44,44,44,43,42,41,40,39,38,37,37,36,36,35,34,33,32,32,31,30,29,28,28,27,26,26,25,24,24,24,23,22,22,22,21,21,20,19,19,19,18,17,16,16,16,15,14,14,14,13,12,11,10,9,8,7,6,5,4,3,2,1,1
"45071",60,59,58,57,56,55,54,53,52,51,50,49,48,48,47,46,45,45,45,44,43,42,41,40,39,38,38,37,44,43,42,41,40,39,38,37,36,35,35,34,33,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45073",61,60,59,58,57,56,55,54,53,52,51,50,49,49,48,47,46,46,46,45,44,43,42,41,40,39,39,38,37,36,35,34,33,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45075",62,61,60,59,58,57,56,55,54,53,52,51,50,50,49,48,47,50,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,35,34,33,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45077",63,62,61,60,59,58,57,56,55,54,53,52,51,51,50,49,48,47,47,46,45,44,43,42,41,40,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37149",64,63,62,61,60,59,58,57,56,55,54,53,52,52,51,50,49,48,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,27,27,26,25,25,25,24,23,23,23,22,22,21,20,20,20,19,18,17,17,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13241",65,64,63,62,61,60,59,58,57,56,55,54,53,53,52,51,50,49,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,30,29,28,28,27,26,26,26,25,24,24,24,23,23,22,21,21,21,20,19,18,18,17,16,15,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45079",66,65,64,63,62,61,60,59,58,57,56,55,54,54,53,52,51,50,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,35,34,33,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13245",67,66,65,64,63,62,61,60,59,58,57,56,55,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,31,30,29,29,28,27,27,27,26,25,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37153",68,67,66,65,64,63,62,61,60,59,58,57,56,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,32,31,30,30,29,28,28,28,27,26,25,25,24,24,23,22,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37155",69,68,67,66,65,64,63,62,61,60,59,58,57,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,33,32,31,31,30,29,29,29,28,27,26,26,25,25,24,23,22,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37161",70,69,68,67,66,65,64,63,62,61,60,59,58,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,34,33,32,32,31,30,30,30,29,28,27,27,26,26,25,24,23,22,21,20,19,19,18,17,16,15,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45081",71,70,69,68,67,66,65,64,63,62,61,60,59,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,35,34,33,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37165",72,71,70,69,68,67,66,65,64,63,62,61,60,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,36,35,34,33,32,31,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45083",73,72,71,70,69,68,67,66,65,64,63,62,61,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"13257",74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,37,36,35,34,33,32,31,31,30,29,28,28,27,27,26,25,24,23,22,21,20,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45085",75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,38,37,36,35,34,33,32,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"37179",76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,40,39,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
"45087",77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
