"height","cumul"
"238",0.0630628138261397,302
"239",0.0629699544024995,301
"240",0.0629036313928529,301
"241",0.0625727963554588,301
"242",0.0623647083102561,300
"243",0.062357648534009,301
"244",0.0622590914126134,300
"245",0.0622540218299619,300
"246",0.0621026804536677,300
"247",0.0619437560151249,300
"248",0.0619083831729349,300
"249",0.0617873033634945,299
"250",0.0617351286725133,298
"251",0.0614833493768218,298
"252",0.0612240821810344,298
"253",0.0610364086090131,298
"254",0.0606698871027997,298
"255",0.0606308197172311,298
"256",0.0604294657845524,298
"257",0.0603213666147038,298
"258",0.0602084845014396,297
"259",0.0598528036766803,296
"260",0.0595049232284903,295
"261",0.0592367621267071,295
"262",0.0591521032057483,295
"263",0.0590813859664323,296
"264",0.0589608640721843,297
"265",0.0588390829401562,298
"266",0.0587797049260586,299
"267",0.0585246192716853,298
"268",0.0583932694171226,298
"269",0.0583137247147413,298
"270",0.0583089723339731,297
"271",0.0582590561686664,296
"272",0.0579173938947645,295
"273",0.0575636830325314,295
"274",0.0570990506721589,295
"275",0.0570919220034945,294
"276",0.0568345827784759,295
"277",0.0563504654607434,295
"278",0.0562033934561037,295
"279",0.0561867462403818,295
"280",0.0560827456274105,295
"281",0.0558895394680117,294
"282",0.0557909872742811,293
"283",0.0554556456936555,293
"284",0.0552537817189006,292
"285",0.0550595976182929,292
"286",0.0550424735123609,293
"287",0.0545343708892415,294
"288",0.0543435072404125,294
"289",0.0542163147098033,294
"290",0.054166305177235,295
"291",0.053972559721914,296
"292",0.0538540045713245,296
"293",0.0535013129036658,296
"294",0.0532303464483424,295
"295",0.0531140628744888,295
"296",0.053073364723724,295
"297",0.0528901587035371,294
"298",0.052753803993763,294
"299",0.052503440446259,294
"300",0.0525021950456004,294
"301",0.0524914270477179,294
"302",0.0523444174091893,294
"303",0.0521047050287859,293
"304",0.0517780914187485,293
"305",0.0517226563949863,293
"306",0.0515410732607752,293
"307",0.0515405102750499,294
"308",0.051501096195467,294
"309",0.0513769230477276,293
"310",0.0513511359074282,293
"311",0.0509504297631184,293
"312",0.0499550678668791,293
"313",0.0497372734197637,293
"314",0.048855107562961,293
"315",0.0486043475293103,292
"316",0.0485244621195495,291
"317",0.0483197188206005,290
"318",0.0482114431245367,289
"319",0.0481839549644392,290
"320",0.0481516724482328,290
"321",0.0475412872140061,289
"322",0.0472986131424534,289
"323",0.047144694274067,289
"324",0.0470795104738497,289
"325",0.0470677279520709,288
"326",0.0467781905053734,287
"327",0.0467719590492124,286
"328",0.0465741728130079,286
"329",0.046476590700553,286
"330",0.0462415653524034,286
"331",0.0460608479867799,286
"332",0.0460326792410594,285
"333",0.0458880371683141,285
"334",0.0454822490027639,286
"335",0.0454694018551937,285
"336",0.0454503086578818,285
"337",0.0453605747763624,284
"338",0.0453185664472482,283
"339",0.0451611244963813,283
"340",0.0451392738064417,282
"341",0.0449491016443223,282
"342",0.0449256285413964,281
"343",0.0448185480595373,281
"344",0.0446440501864283,280
"345",0.0441448960880033,280
"346",0.0440663401119409,280
"347",0.0439097133399454,280
"348",0.0438678142117864,280
"349",0.0438272357736615,281
"350",0.043725490167434,280
"351",0.0437002717891041,280
"352",0.0430814674657518,281
"353",0.0429600487079277,280
"354",0.0426799314635949,280
"355",0.0425622779508744,280
"356",0.0423344444567951,280
"357",0.0421690719799864,280
"358",0.0418869234591241,280
"359",0.0418790371600649,279
"360",0.0413510581958677,278
"361",0.0413422217554359,278
"362",0.0411809188389106,278
"363",0.0410449110660613,277
"364",0.0410035957804931,277
"365",0.0407402319600134,278
"366",0.0407070165384981,278
"367",0.0405267993874426,277
"368",0.0403475782480121,276
"369",0.0402468369728907,275
"370",0.040244381673683,276
"371",0.0398988917008788,276
"372",0.0395779030624147,276
"373",0.0395370823081935,277
"374",0.0394405509375513,277
"375",0.0392617634960397,276
"376",0.0392353796936206,275
"377",0.0391880265747764,275
"378",0.0391112145094852,276
"379",0.0390956108075348,276
"380",0.0390239391702579,276
"381",0.038858139136681,276
"382",0.0387940473291855,276
"383",0.0385880819849694,275
"384",0.0383115760810559,274
"385",0.0382028573792991,274
"386",0.0381081640168835,274
"387",0.0378472486499422,274
"388",0.0375667212239949,273
"389",0.0374365984348231,273
"390",0.0369280979298286,273
"391",0.0361956409268858,273
"392",0.0359748100042401,273
"393",0.0358887673918207,273
"394",0.0356030867646204,272
"395",0.0354531411530695,272
"396",0.0353211878043428,272
"397",0.0351161212455257,272
"398",0.0350062099536326,272
"399",0.0349922686362993,272
"400",0.0349684619395177,272
"401",0.0349376437403795,272
"402",0.0343000273137911,272
"403",0.034196210382348,272
"404",0.0341709391278133,273
"405",0.0341407921038268,273
"406",0.0338452314099756,272
"407",0.0338338153298893,271
"408",0.0335460810722104,271
"409",0.0334510349206022,271
"410",0.033239459847718,270
"411",0.0332247619476534,270
"412",0.0331341704304425,269
"413",0.0329907217503346,268
"414",0.032977758571012,268
"415",0.0325253997626255,268
"416",0.0325002718612979,267
"417",0.0319564813677624,267
"418",0.0319290333733369,268
"419",0.0318148145113835,267
"420",0.031778995917034,266
"421",0.0316210561773624,266
"422",0.0316063658683426,265
"423",0.0315474097757561,265
"424",0.0315186124655158,264
"425",0.0313268634199395,264
"426",0.0312232468209757,263
"427",0.0311969746401355,262
"428",0.0307003106275959,261
"429",0.0305447774856089,261
"430",0.0305422091293006,261
"431",0.0305272110398496,261
"432",0.0304054845997502,262
"433",0.0304008318891736,261
"434",0.0303056049212208,261
"435",0.0302591228584656,261
"436",0.0300061439537485,261
"437",0.0299070900421285,261
"438",0.0298401901688193,261
"439",0.0297721734011935,262
"440",0.0297594509986469,261
"441",0.0296974010177645,260
"442",0.029434157661361,260
"443",0.0293631100082713,260
"444",0.0292081399277785,260
"445",0.0291971097647452,260
"446",0.0288088451923646,259
"447",0.0286174815000458,260
"448",0.0284026614874758,260
"449",0.0283478700571003,260
"450",0.0281945065206102,259
"451",0.0278878658731747,260
"452",0.0276938642328248,259
"453",0.0276699081463758,260
"454",0.0275643480071977,259
"455",0.027496671344368,259
"456",0.0273860577627738,258
"457",0.0273752059913174,257
"458",0.0271416361191419,257
"459",0.0270198825861759,256
"460",0.026966909669527,255
"461",0.0269522711172384,255
"462",0.0269382507805588,254
"463",0.0269274586207192,254
"464",0.0269206351363784,254
"465",0.0268346836535363,253
"466",0.0264527126174648,252
"467",0.0262100980923385,252
"468",0.0260433894938671,252
"469",0.0260330353555369,252
"470",0.0259062978838378,252
"471",0.0257562604944394,251
"472",0.0257369882850169,250
"473",0.0256799866978668,250
"474",0.0255844746963869,250
"475",0.025564067893057,249
"476",0.0248413577469827,248
"477",0.0245619248219847,247
"478",0.0242768798204772,247
"479",0.0240736209728715,247
"480",0.0240429128865781,247
"481",0.0239490609883478,246
"482",0.0239233332257737,245
"483",0.0238869522524737,244
"484",0.0236981896190624,243
"485",0.0236690670710033,242
"486",0.0235343666510668,241
"487",0.0234701658822715,241
"488",0.0232977931628801,240
"489",0.0232368112468826,240
"490",0.0229437330233215,239
"491",0.0229097150637168,240
"492",0.0227142684997397,240
"493",0.0226947646345421,239
"494",0.0225358609316603,240
"495",0.0224991697538041,240
"496",0.022484483142278,241
"497",0.0224043950760394,241
"498",0.0223684036122693,240
"499",0.0223483225021787,240
"500",0.0222512082455922,240
"501",0.0222257952679942,240
"502",0.0219665756192601,240
"503",0.02184409565057,239
"504",0.0218412927486444,239
"505",0.0214716091221018,239
"506",0.0207466769915303,239
"507",0.0207396477270798,239
"508",0.0206680877586852,239
"509",0.0204471068030181,239
"510",0.0204227310119781,239
"511",0.0204118284492337,238
"512",0.0203214700295923,237
"513",0.02019829739478,236
"514",0.0201791452366545,235
"515",0.0201567986027874,235
"516",0.0201431429112326,234
"517",0.0201110841675259,234
"518",0.0199726926396273,234
"519",0.0199003352357454,233
"520",0.0198455703855428,233
"521",0.0197798028580251,233
"522",0.0196692118401254,233
"523",0.0196156836565937,233
"524",0.0194364097174843,233
"525",0.0193825185198167,232
"526",0.0192224068531937,232
"527",0.0192008318222741,231
"528",0.0188149039295999,231
"529",0.018758334502902,230
"530",0.0187571546471878,229
"531",0.0186516072290254,228
"532",0.0185220101390123,228
"533",0.0185083624899832,227
"534",0.0183921172222631,227
"535",0.01818836107995,226
"536",0.0180849277317373,226
"537",0.0179191126474047,226
"538",0.0178150323753177,226
"539",0.0176362041855856,226
"540",0.0175405153620046,225
"541",0.0175126197331697,224
"542",0.0173631607830024,224
"543",0.0172535789379318,224
"544",0.0172256357740229,224
"545",0.0171506821649342,223
"546",0.0169767447190883,222
"547",0.0169513255735452,221
"548",0.0168506406668642,221
"549",0.0165548095969167,220
"550",0.0164627151699728,219
"551",0.0163548532504866,218
"552",0.0161547730601417,218
"553",0.016140246204971,218
"554",0.015980692031513,218
"555",0.0159437899324869,218
"556",0.0159224689465832,217
"557",0.015849798943345,216
"558",0.0157707111111168,216
"559",0.0156872605365975,215
"560",0.0152613095671064,214
"561",0.0152507211145311,215
"562",0.015187765325218,214
"563",0.0151711822583938,214
"564",0.0151248831474693,213
"565",0.0151238383607836,212
"566",0.0150300264057326,212
"567",0.0149924034097997,211
"568",0.0149736846096292,211
"569",0.0149323190409901,210
"570",0.0148124314585931,209
"571",0.0148060165865271,209
"572",0.0146280448223873,209
"573",0.0144603985541698,208
"574",0.0144446570093369,208
"575",0.0144382957020681,208
"576",0.0141379670894269,207
"577",0.0141264858481181,208
"578",0.014013498517227,207
"579",0.0137296879843374,208
"580",0.0136331299774656,208
"581",0.0136148763270125,208
"582",0.0135646371093694,209
"583",0.0135159874123067,210
"584",0.0132660904306422,209
"585",0.0132411500011987,209
"586",0.0131755315812185,209
"587",0.0131127946480628,208
"588",0.0130131829620765,208
"589",0.0129325150934245,207
"590",0.0127168608042953,206
"591",0.0125644496739991,206
"592",0.0125250721005533,205
"593",0.0124174230569838,204
"594",0.0123949297424034,204
"595",0.0123831736542009,204
"596",0.0122890710724786,204
"597",0.0122889047245914,203
"598",0.0122293021619421,202
"599",0.0121183698768841,201
"600",0.0119812775904932,201
"601",0.0119694384685487,200
"602",0.0118278264898513,199
"603",0.0118115966346268,198
"604",0.0116937834574812,198
"605",0.011580559309139,197
"606",0.0115786747338494,196
"607",0.0115385111766111,195
"608",0.0115353474322518,195
"609",0.0114151430011064,194
"610",0.0113405123932078,193
"611",0.0112764566121455,193
"612",0.0111874733156678,192
"613",0.011181327015173,191
"614",0.0110810189290342,191
"615",0.0110526455749665,190
"616",0.0108776450935371,190
"617",0.0106811944183536,189
"618",0.0104914888894665,188
"619",0.0104765230642243,188
"620",0.0104280232744055,187
"621",0.0102185089433283,187
"622",0.0100304016254892,186
"623",0.00989611898627424,185
"624",0.00985725258541376,184
"625",0.00981741882365134,183
"626",0.00978272008498532,184
"627",0.00976676086132311,183
"628",0.00970719033476175,182
"629",0.00968858949240914,181
"630",0.00967426446418046,180
"631",0.00964473776946584,179
"632",0.0092855255948085,178
"633",0.0091763301110015,178
"634",0.00915424985250224,178
"635",0.00894432756761693,177
"636",0.00880038531605781,176
"637",0.0086498202437349,175
"638",0.00847053723357188,174
"639",0.0083473986239373,175
"640",0.00832816511034895,174
"641",0.00826394985247225,174
"642",0.00816532791347907,174
"643",0.00815403089054673,173
"644",0.0081002834572384,172
"645",0.00760128434075918,171
"646",0.00746658449823917,171
"647",0.00746305801579206,170
"648",0.0074405217573465,169
"649",0.00737249947829938,168
"650",0.00731964698667548,167
"651",0.00716879638209467,167
"652",0.00713040024764916,167
"653",0.00700706232625609,166
"654",0.00692131505329802,165
"655",0.00656137686131009,164
"656",0.00655439262707408,163
"657",0.00650270553540727,163
"658",0.00649615418786303,162
"659",0.00647258022355263,161
"660",0.00639077632461132,160
"661",0.00628585090722805,159
"662",0.00622572552833373,159
"663",0.00621105912955361,158
"664",0.00621080275733199,158
"665",0.00620035947311814,159
"666",0.00603914609067174,158
"667",0.00597889144418562,158
"668",0.00589867439650715,157
"669",0.005896341910406,156
"670",0.00578343846227486,155
"671",0.00574431058248304,155
"672",0.0057207551757455,154
"673",0.00561458783698199,155
"674",0.00550751375418829,155
"675",0.00546072650833535,154
"676",0.00537698885474364,153
"677",0.00536204577195865,153
"678",0.00530911585637855,152
"679",0.00495915985997664,152
"680",0.0049491528934329,151
"681",0.00484160464922473,150
"682",0.00473445375169024,149
"683",0.0046855582521706,148
"684",0.00465566988046517,147
"685",0.00464946293402041,146
"686",0.00464818646130544,145
"687",0.00463643877373721,144
"688",0.00448229842394526,143
"689",0.00444934461838525,142
"690",0.00440515486687182,141
"691",0.00428529078655238,140
"692",0.00424697129579044,139
"693",0.00423201906012072,139
"694",0.00422721189559178,138
"695",0.00422023789866516,137
"696",0.00421339150262795,136
"697",0.00420354755110491,135
"698",0.00409870142681518,134
"699",0.00405889318522273,133
"700",0.00374208230280804,132
"701",0.00373235371338498,131
"702",0.00355302549865155,130
"703",0.00349079703296667,129
"704",0.00342702174343185,128
"705",0.00341087412209518,127
"706",0.00336471317710602,126
"707",0.00332601003070576,126
"708",0.00330692595280435,125
"709",0.00326781457101782,124
"710",0.00326683688921964,123
"711",0.00315968028790997,122
"712",0.00315186959296992,121
"713",0.00312700229632235,120
"714",0.0031222632864028,119
"715",0.00305214087919076,118
"716",0.00305178677724427,117
"717",0.00301909837399622,116
"718",0.00301598040923862,115
"719",0.0029784679476158,114
"720",0.00297790814536236,114
"721",0.00283308994689185,113
"722",0.00279893553972166,112
"723",0.00276212688828686,112
"724",0.00273374058985676,111
"725",0.00269687897956011,110
"726",0.00269506697490285,109
"727",0.00266822148011248,108
"728",0.00263639040609159,107
"729",0.0025882076219873,106
"730",0.00255673600113793,105
"731",0.00254810651465082,104
"732",0.002538332012537,103
"733",0.00248744843386245,102
"734",0.00234146064355401,101
"735",0.00232688106456697,100
"736",0.00228945866034036,99
"737",0.00227347925118332,99
"738",0.00215424386040497,99
"739",0.0021046615789988,98
"740",0.00200581186527993,98
"741",0.00198950823929661,97
"742",0.00197651156550088,96
"743",0.00196771261551815,95
"744",0.0019623985312246,94
"745",0.00190860539411575,93
"746",0.00184562381733056,92
"747",0.00181278909499533,92
"748",0.00170455723114449,91
"749",0.00152361328691769,90
"750",0.00150543169530909,90
"751",0.00148820544644085,89
"752",0.00144869355560262,89
"753",0.00142567459881232,88
"754",0.0013920811375685,87
"755",0.00129809894328181,87
"756",0.00128279347396615,86
"757",0.00126555676843365,85
"758",0.00124195829353746,84
"759",0.00123378634530819,83
"760",0.00118591357540393,82
"761",0.00118170278653196,81
"762",0.00117660341256343,80
"763",0.00116129806258741,79
"764",0.00115638461154005,78
"765",0.00110946285699515,78
"766",0.00105706418183993,78
"767",0.00103777967576579,77
"768",0.00100382358285522,76
"769",0.000978411246097821,76
"770",0.000976125787824744,75
"771",0.000963555605033639,74
"772",0.000939785646866087,73
"773",0.000885861652178854,72
"774",0.000860152567183026,71
"775",0.000833901821407412,70
"776",0.000827608955019099,69
"777",0.000809528375030621,69
"778",0.000785145199461712,69
"779",0.000762777144404425,68
"780",0.000745826196057564,67
"781",0.000722009897852982,66
"782",0.000688233204325817,65
"783",0.000686028245278192,65
"784",0.000685024541542567,64
"785",0.000678292361860566,63
"786",0.000647747016289779,62
"787",0.000636058844694309,61
"788",0.000627179682590295,60
"789",0.000620960114968705,59
"790",0.000618482994431957,58
"791",0.000617280018396116,57
"792",0.000550684806518376,56
"793",0.000519273017775101,56
"794",0.000481603109336703,57
"795",0.000477213664337728,56
"796",0.000476626724843443,55
"797",0.000468815416406754,54
"798",0.000457434753244168,53
"799",0.00043266559019034,52
"800",0.00043099736028207,51
"801",0.000339161297474633,50
"802",0.000302503695585266,49
"803",0.000292520249170536,48
"804",0.000259725912549635,47
"805",0.000257693780536805,46
"806",0.000239599478510544,45
"807",0.000239176347179348,44
"808",0.000232452720256904,43
"809",0.000220757485410783,42
"810",0.000217086598691296,41
"811",0.000202552806575718,40
"812",0.000198770955756322,40
"813",0.000197917029396644,39
"814",0.000181869579612581,38
"815",0.000174644529662149,37
"816",0.000172979173795329,36
"817",0.000161377130685425,35
"818",0.000114956603301186,35
"819",0.000109149601324243,34
"820",0.000108667670237761,34
"821",0.000107090542259103,33
"822",0.000105470136163133,32
"823",9.68107097079063e-05,31
"824",8.78896870177281e-05,30
"825",8.4990974521526e-05,30
"826",8.19656946838276e-05,29
"827",7.2515481364499e-05,28
"828",7.07820859645047e-05,28
"829",5.85517376890943e-05,28
"830",5.46100866379295e-05,28
"831",5.27671582152278e-05,27
"832",4.0775151253003e-05,27
"833",3.90183689579771e-05,26
"834",3.16258476737441e-05,25
"835",2.79076963397573e-05,24
"836",2.21071753073177e-05,24
"837",2.10035402545827e-05,23
"838",1.9482925265768e-05,22
"839",1.77778128868655e-05,22
"840",1.52396680928035e-05,21
"841",1.32810035822217e-05,20
"842",1.13099566230734e-05,20
"843",9.77951687880507e-06,19
"844",8.38292287530518e-06,19
"845",7.20243658208775e-06,19
"846",5.72174916435575e-06,19
"847",5.04107426368972e-06,19
"848",3.86638712174259e-06,19
"849",3.59328673016357e-06,18
"850",1.74290110743769e-06,18
"851",1.34808174739875e-06,18
"852",1.15034898601207e-06,18
"853",1.09088264993451e-06,18
"854",9.88184475192444e-07,18
"855",7.3574172199109e-07,17
"856",7.32776249234846e-07,16
"857",3.38334940841456e-07,16
"858",1.58382155723835e-07,16
"859",1.43428840693183e-07,16
"860",1.40295789263778e-07,16
"861",0,16
"862",0,16
"863",0,16
"864",0,16
"865",0,15
"866",0,14
"867",0,13
"868",0,12
"869",0,12
"870",0,12
"871",0,11
"872",0,10
"873",0,9
"874",0,8
"875",0,8
"876",0,7
"877",0,6
"878",-5.55111512312578e-17,5
"879",-5.55111512312578e-17,4
"880",-5.55111512312578e-17,3
"881",-5.55111512312578e-17,2
"882",-3.48495244895108e-06,1
